movie_id,title,avg_rating,num_ratings
134853,Inside Out (2015),3.81,387
57640,Hellboy II: The Golden Army (2008),3.81,162
497,Much Ado About Nothing (1993),3.81,387
4037,House of Games (1987),3.81,72
41997,Munich (2005),3.81,189
89753,Tinker Tailor Soldier Spy (2011),3.81,72
69951,"Imaginarium of Doctor Parnassus, The (2009)",3.81,144
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",3.81,729
176371,Blade Runner 2049 (2017),3.81,162
3108,"Fisher King, The (1991)",3.81,324
1301,Forbidden Planet (1956),3.81,117
911,Charade (1963),3.81,117
1682,"Truman Show, The (1998)",3.81,1125
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),3.8,45
555,True Romance (1993),3.8,585
8636,Spider-Man 2 (2004),3.8,711
3723,Hamlet (1990),3.8,45
2391,"Simple Plan, A (1998)",3.8,198
44199,Inside Man (2006),3.8,360
3672,Benji (1974),3.8,45
168418,The Boss Baby (2017),3.8,45
56921,Battlestar Galactica: Razor (2007),3.8,45
7323,"Good bye, Lenin! (2003)",3.8,207
42718,District 13 (Banlieue 13) (2004),3.8,45
117881,Still Alice (2014),3.8,45
5434,"Sorry, Wrong Number (1948)",3.8,45
7044,Wild at Heart (1990),3.8,45
166643,Hidden Figures (2016),3.8,90
128520,The Wedding Ringer (2015),3.8,45
54995,Planet Terror (2007),3.8,198
26680,Cry-Baby (1990),3.8,45
44709,Akeelah and the Bee (2006),3.8,45
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",3.8,45
60487,"It's the Great Pumpkin, Charlie Brown (1966)",3.8,45
2287,Them! (1954),3.8,45
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),3.8,45
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",3.8,243
69134,Antichrist (2009),3.8,45
1958,Terms of Endearment (1983),3.8,198
114662,American Sniper (2014),3.8,135
1264,Diva (1981),3.8,45
2529,Planet of the Apes (1968),3.8,504
78349,Exam (2009),3.8,45
1997,"Exorcist, The (1973)",3.8,477
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",3.8,45
91974,Underworld: Awakening (2012),3.8,45
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),3.8,45
6713,Millennium Actress (Sennen joyû) (2001),3.8,45
59126,Religulous (2008),3.8,45
3448,"Good Morning, Vietnam (1987)",3.8,387
4356,Gentlemen Prefer Blondes (1953),3.8,45
80549,Easy A (2010),3.8,243
1256,Duck Soup (1933),3.8,207
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),3.8,45
47099,"Pursuit of Happyness, The (2006)",3.79,414
30749,Hotel Rwanda (2004),3.79,432
7980,"Bridge Too Far, A (1977)",3.79,63
4776,Training Day (2001),3.79,459
2596,SLC Punk! (1998),3.79,108
6645,THX 1138 (1971),3.79,63
8665,"Bourne Supremacy, The (2004)",3.79,675
43396,"World's Fastest Indian, The (2005)",3.79,63
3535,American Psycho (2000),3.79,531
8914,Primer (2004),3.79,153
6942,Love Actually (2003),3.79,531
7419,After Hours (1985),3.79,63
122896,Pirates of the Caribbean: Dead Men Tell No Tales (2017),3.79,63
281,Nobody's Fool (1994),3.79,126
2268,"Few Good Men, A (1992)",3.79,513
58154,"Other Boleyn Girl, The (2008)",3.79,63
8340,Escape from Alcatraz (1979),3.79,63
98243,Rise of the Guardians (2012),3.79,108
5325,Dogtown and Z-Boyz (2001),3.79,63
74545,"Ghost Writer, The (2010)",3.79,63
87232,X-Men: First Class (2011),3.79,387
588,Aladdin (1992),3.79,1647
90439,Margin Call (2011),3.79,63
3735,Serpico (1973),3.79,153
1663,Stripes (1981),3.79,306
3036,"Quest for Fire (Guerre du feu, La) (1981)",3.79,63
36535,Everything Is Illuminated (2005),3.78,81
1282,Fantasia (1940),3.78,477
4387,Kiss of the Dragon (2001),3.78,81
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),3.78,1080
17,Sense and Sensibility (1995),3.78,603
1343,Cape Fear (1991),3.78,225
70286,District 9 (2009),3.78,585
101,Bottle Rocket (1996),3.78,207
94959,Moonrise Kingdom (2012),3.78,261
5791,Frida (2002),3.78,144
2941,South Pacific (1958),3.78,81
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),3.78,1341
101142,"Croods, The (2013)",3.78,81
69,Friday (1995),3.78,180
4855,Dirty Harry (1971),3.78,180
1968,"Breakfast Club, The (1985)",3.78,1017
3685,Prizzi's Honor (1985),3.78,81
7158,House of Sand and Fog (2003),3.78,81
109374,"Grand Budapest Hotel, The (2014)",3.78,468
39292,"Good Night, and Good Luck. (2005)",3.78,180
52885,Paprika (Papurika) (2006),3.78,81
2396,Shakespeare in Love (1998),3.78,828
47610,"Illusionist, The (2006)",3.78,387
333,Tommy Boy (1995),3.78,450
5669,Bowling for Columbine (2002),3.78,522
8641,Anchorman: The Legend of Ron Burgundy (2004),3.77,513
115210,Fury (2014),3.77,117
3654,"Guns of Navarone, The (1961)",3.77,117
3044,Dead Again (1991),3.77,117
62849,RocknRolla (2008),3.77,117
1374,Star Trek II: The Wrath of Khan (1982),3.77,558
337,What's Eating Gilbert Grape (1993),3.77,693
2135,Doctor Dolittle (1967),3.77,99
112175,How to Train Your Dragon 2 (2014),3.77,135
2664,Invasion of the Body Snatchers (1956),3.77,117
6993,Hannah and Her Sisters (1986),3.77,117
62374,Body of Lies (2008),3.77,99
595,Beauty and the Beast (1991),3.77,1314
58998,Forgetting Sarah Marshall (2008),3.77,351
88129,Drive (2011),3.77,288
1097,E.T. the Extra-Terrestrial (1982),3.77,1098
915,Sabrina (1954),3.77,270
56367,Juno (2007),3.77,585
3556,"Virgin Suicides, The (1999)",3.77,234
4467,"Adventures of Baron Munchausen, The (1988)",3.77,117
6857,Ninja Scroll (Jûbei ninpûchô) (1995),3.77,117
91542,Sherlock Holmes: A Game of Shadows (2011),3.76,342
5014,I Am Sam (2001),3.76,153
1641,"Full Monty, The (1997)",3.76,504
1298,Pink Floyd: The Wall (1982),3.76,207
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),3.76,963
81932,"Fighter, The (2010)",3.76,207
40819,Walk the Line (2005),3.76,351
49530,Blood Diamond (2006),3.76,477
86833,Bridesmaids (2011),3.76,189
7451,Mean Girls (2004),3.76,351
272,"Madness of King George, The (1994)",3.76,279
8798,Collateral (2004),3.76,396
3093,McCabe & Mrs. Miller (1971),3.75,36
3606,On the Town (1949),3.75,36
7082,That Touch of Mink (1962),3.75,18
42730,Glory Road (2006),3.75,18
7647,Noises Off... (1992),3.75,18
49793,We Are Marshall (2006),3.75,18
4912,Funny Girl (1968),3.75,36
85774,Senna (2010),3.75,54
58376,Zeitgeist: The Movie (2007),3.75,18
36850,Police Story 2 (Ging chaat goo si juk jaap) (1988),3.75,18
33880,Me and You and Everyone We Know (2005),3.75,36
117545,Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014),3.75,18
105250,"Century of the Self, The (2002)",3.75,18
104944,Short Term 12 (2013),3.75,18
147372,Doctor Who: Last Christmas (2014),3.75,18
136449,Ghost in the Shell 2.0 (2008),3.75,18
6732,"Hello, Dolly! (1969)",3.75,18
2476,Heartbreak Ridge (1986),3.75,108
456,Fresh (1994),3.75,36
68952,Drag Me to Hell (2009),3.75,54
3676,Eraserhead (1977),3.75,90
171765,Okja (2017),3.75,18
104457,You're Next (2011),3.75,18
27674,11:14 (2003),3.75,36
3467,Hud (1963),3.75,36
8778,Sherlock Holmes: Dressed to Kill (1946),3.75,18
1527,"Fifth Element, The (1997)",3.75,1044
5011,Charlotte Gray (2001),3.75,18
2501,October Sky (1999),3.75,270
27555,Fubar (2002),3.75,18
102684,Only God Forgives (2013),3.75,18
27850,"Yes Men, The (2003)",3.75,18
425,Blue Sky (1994),3.75,18
2948,From Russia with Love (1963),3.75,324
4297,Pelle the Conqueror (Pelle erobreren) (1987),3.75,18
5932,Burden of Dreams (1982),3.75,18
168492,Call Me by Your Name (2017),3.75,36
4349,Catch-22 (1970),3.75,72
3543,Diner (1982),3.75,126
897,For Whom the Bell Tolls (1943),3.75,18
81132,Rubber (2010),3.75,18
27768,Intimate Strangers (Confidences trop intimes) (2004),3.75,18
7657,Versus (2000),3.75,18
4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",3.75,18
48598,Infamous (2006),3.75,18
131826,Iliza Shlesinger: Freezing Hot (2015),3.75,18
27482,Cube 2: Hypercube (2002),3.75,18
82378,All Good Things (2010),3.75,18
4339,Von Ryan's Express (1965),3.75,36
44613,Take the Lead (2006),3.75,18
4640,Brother (2000),3.75,36
6385,Whale Rider (2002),3.75,126
7841,Children of Dune (2003),3.75,18
58803,21 (2008),3.75,162
3862,About Adam (2000),3.75,18
27416,Jalla! Jalla! (2000),3.75,18
93287,"Big Year, The (2011)",3.75,36
6785,Seven Brides for Seven Brothers (1954),3.75,36
6858,Knife in the Water (Nóz w wodzie) (1962),3.75,18
74791,"Town Called Panic, A (Panique au village) (2009)",3.75,18
127204,The Overnight (2015),3.75,18
1341,Burnt Offerings (1976),3.75,18
118985,Big Eyes (2014),3.75,18
8154,"Dolce Vita, La (1960)",3.75,54
314,"Secret of Roan Inish, The (1994)",3.75,144
8656,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",3.75,18
168612,Ghost in the Shell (2017),3.75,18
55272,We Own the Night (2007),3.75,18
5633,Heaven (2002),3.75,18
90057,Take Shelter (2011),3.75,18
125974,Halloweentown High (2004),3.75,18
8973,Bad Education (La mala educación) (2004),3.75,72
93805,Iron Sky (2012),3.75,18
47894,"Wind That Shakes the Barley, The (2006)",3.75,36
941,"Mark of Zorro, The (1940)",3.75,18
91353,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),3.75,18
167036,Sing (2016),3.75,36
34271,Hustle & Flow (2005),3.75,36
7820,"Virgin Spring, The (Jungfrukällan) (1960)",3.75,18
90374,Martha Marcy May Marlene (2011),3.75,18
76173,Micmacs (Micmacs à tire-larigot) (2009),3.75,18
4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",3.75,18
1889,Insomnia (1997),3.75,72
128852,Chris Rock: Bigger & Blacker (1999),3.75,18
7930,"People Under the Stairs, The (1991)",3.75,18
1873,"Misérables, Les (1998)",3.75,90
947,My Man Godfrey (1936),3.75,36
3679,"Decline of Western Civilization, The (1981)",3.75,18
4518,The Lair of the White Worm (1988),3.75,36
5341,Lenny (1974),3.75,18
90866,Hugo (2011),3.75,162
26649,Lonesome Dove (1989),3.75,18
3436,Dying Young (1991),3.75,36
60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),3.75,18
132660,Man Up (2015),3.75,18
97913,Wreck-It Ralph (2012),3.75,198
57772,World on a Wire (Welt am Draht) (1973),3.75,18
480,Jurassic Park (1993),3.75,2142
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",3.75,72
4007,Wall Street (1987),3.75,180
7386,"Ten Commandments, The (1956)",3.75,36
91488,"Snowman, The (1982)",3.75,18
110669,"Honest Liar, An (2014)",3.75,18
89939,Gigi (1949),3.75,18
93297,Act of Valor (2012),3.75,18
26631,Alice (Neco z Alenky) (1988),3.75,18
44193,She's the Man (2006),3.75,54
95088,Safety Not Guaranteed (2012),3.75,54
85412,"Troll Hunter, The (Trolljegeren) (2010)",3.75,18
148424,Chi-Raq (2015),3.75,18
26159,Tokyo Drifter (Tôkyô nagaremono) (1966),3.75,18
8600,Angels with Dirty Faces (1938),3.75,18
4322,Eight Men Out (1988),3.75,90
130087,The Cobbler (2015),3.75,18
109850,Need for Speed (2014),3.75,18
53022,Wheels on Meals (Kuai can che) (1984),3.75,18
7001,Invasion of the Body Snatchers (1978),3.75,54
5544,Time After Time (1979),3.75,36
53140,"Librarian: Quest for the Spear, The (2004)",3.75,18
128360,The Hateful Eight (2015),3.75,162
2033,"Black Cauldron, The (1985)",3.75,72
5409,Rapid Fire (1992),3.75,18
161127,The Infiltrator (2016),3.75,18
2151,"Gods Must Be Crazy II, The (1989)",3.75,54
106839,Mandela: Long Walk to Freedom (2013),3.75,18
59604,"Girl Next Door, The (2007)",3.75,18
30850,"Merchant of Venice, The (2004)",3.75,36
55253,"Lust, Caution (Se, jie) (2007)",3.75,36
1077,Sleeper (1973),3.75,252
170355,Mulholland Dr. (1999),3.75,18
2594,Open Your Eyes (Abre los ojos) (1997),3.75,90
141749,The Danish Girl (2015),3.75,18
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),3.75,18
6412,Destry Rides Again (1939),3.75,18
50160,Miss Potter (2006),3.75,18
7059,National Velvet (1944),3.75,18
67665,Anvil! The Story of Anvil (2008),3.75,18
1727,"Horse Whisperer, The (1998)",3.75,36
6410,Car Wash (1976),3.75,18
92422,"Woman in Black, The (2012)",3.75,18
3211,"Cry in the Dark, A (1988)",3.75,18
73569,Project A 2 ('A' gai wak juk jap) (1987),3.75,18
4211,Reversal of Fortune (1990),3.75,54
181065,Jack Whitehall: At Large (2017),3.75,18
4533,"Return of the Living Dead, The (1985)",3.75,36
54185,Manufactured Landscapes (2006),3.75,18
143367,Silence (2016),3.75,18
168266,T2: Trainspotting (2017),3.75,36
127202,Me and Earl and the Dying Girl (2015),3.75,54
180297,The Disaster Artist (2017),3.75,18
62383,"20,000 Leagues Under the Sea (1916)",3.75,18
33683,High Tension (Haute tension) (Switchblade Romance) (2003),3.75,18
127096,Project Almanac (2015),3.75,36
90531,Shame (2011),3.75,36
6263,Basic (2003),3.75,18
61,Eye for an Eye (1996),3.75,54
8530,Dear Frankie (2004),3.75,18
26249,They Call Me Trinity (1971),3.75,18
492,Manhattan Murder Mystery (1993),3.75,126
7208,Dr. Jekyll and Mr. Hyde (1941),3.75,18
6296,"Mighty Wind, A (2003)",3.75,126
101088,Stoker (2013),3.75,18
3728,One False Move (1992),3.75,36
49961,Notes on a Scandal (2006),3.75,36
5147,Wild Strawberries (Smultronstället) (1957),3.75,36
6636,"Sure Thing, The (1985)",3.75,36
101741,Trance (2013),3.75,18
968,Night of the Living Dead (1968),3.75,252
69805,"Librarian, The: The Curse of the Judas Chalice (2008)",3.75,18
82459,True Grit (2010),3.75,252
146656,Creed (2015),3.75,72
85881,Win Win (2011),3.75,54
133712,Office Romance (1977),3.75,18
7889,Pat Garrett and Billy the Kid (1973),3.75,18
72737,"Princess and the Frog, The (2009)",3.75,108
96691,Resident Evil: Retribution (2012),3.75,18
2419,Extremities (1986),3.75,18
78703,TiMER (2009),3.75,18
3148,"Cider House Rules, The (1999)",3.75,234
4836,"Competition, The (1980)",3.75,18
95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),3.75,18
7050,Follow the Fleet (1936),3.75,18
7025,"Midnight Clear, A (1992)",3.75,18
52644,Vacancy (2007),3.75,18
141408,Scouts Guide to the Zombie Apocalypse (2015),3.75,18
6970,Desk Set (1957),3.75,18
6918,"Unvanquished, The (Aparajito) (1957)",3.75,18
27317,Audition (Ôdishon) (1999),3.75,54
4484,Camille Claudel (1988),3.75,18
3859,"Eyes of Tammy Faye, The (2000)",3.75,18
2889,"Mystery, Alaska (1999)",3.75,72
136562,Steve Jobs (2015),3.75,54
165103,Keeping Up with the Joneses (2016),3.75,18
7093,"Front Page, The (1974)",3.75,18
70862,It Might Get Loud (2008),3.75,18
3007,American Movie (1999),3.75,54
74668,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),3.75,18
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",3.75,18
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),3.75,18
42191,Luxo Jr. (1986),3.75,18
1650,Washington Square (1997),3.75,18
27838,Mean Creek (2004),3.75,18
159717,The Fundamentals of Caring (2016),3.75,18
222,Circle of Friends (1995),3.75,144
6981,"Ordet (Word, The) (1955)",3.75,18
3928,Abbott and Costello Meet Frankenstein (1948),3.75,36
1454,SubUrbia (1997),3.75,54
3963,"Unsinkable Molly Brown, The (1964)",3.75,18
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",3.75,36
2819,Three Days of the Condor (3 Days of the Condor) (1975),3.75,144
430,Calendar Girl (1993),3.75,18
49910,Freedom Writers (2007),3.75,36
6268,Raising Victor Vargas (2002),3.75,18
73211,Pontypool (2008),3.75,18
84942,Drive Angry (2011),3.75,18
7084,"Play It Again, Sam (1972)",3.75,36
7327,Persona (1966),3.75,54
84189,I Spit on Your Grave (2010),3.75,18
142509,Hardcore Henry (2015),3.75,18
25788,Scarface (1932),3.75,18
45175,Kinky Boots (2005),3.75,36
8363,Soul Plane (2004),3.75,18
36363,Kin-Dza-Dza! (1986),3.75,18
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",3.75,162
189333,Mission: Impossible - Fallout (2018),3.75,18
64839,"Wrestler, The (2008)",3.74,306
104211,We're the Millers (2013),3.74,189
3471,Close Encounters of the Third Kind (1977),3.74,540
97752,Cloud Atlas (2012),3.74,171
8949,Sideways (2004),3.74,351
1274,Akira (1988),3.74,351
110102,Captain America: The Winter Soldier (2014),3.74,279
3916,Remember the Titans (2000),3.74,369
1466,Donnie Brasco (1997),3.74,468
431,Carlito's Way (1993),3.74,378
1962,Driving Miss Daisy (1989),3.74,207
2083,"Muppet Christmas Carol, The (1992)",3.74,171
3006,"Insider, The (1999)",3.74,279
4881,"Man Who Wasn't There, The (2001)",3.74,153
1275,Highlander (1986),3.73,432
2065,"Purple Rose of Cairo, The (1985)",3.73,117
89774,Warrior (2011),3.73,99
2968,Time Bandits (1981),3.73,369
3039,Trading Places (1983),3.73,351
7265,"Dreamers, The (2003)",3.73,117
47629,The Queen (2006),3.73,117
122906,Black Panther (2017),3.73,99
1260,M (1931),3.73,135
2118,"Dead Zone, The (1983)",3.73,135
1285,Heathers (1989),3.73,369
2797,Big (1988),3.72,819
5377,About a Boy (2002),3.72,396
4553,They Live (1988),3.72,81
122900,Ant-Man (2015),3.72,243
3462,Modern Times (1936),3.72,225
97921,Silver Linings Playbook (2012),3.72,270
112556,Gone Girl (2014),3.72,333
6333,X2: X-Men United (2003),3.72,684
37731,Green Street Hooligans (a.k.a. Hooligans) (2005),3.72,81
2114,"Outsiders, The (1983)",3.72,144
249,Immortal Beloved (1994),3.72,162
8981,Closer (2004),3.72,144
72011,Up in the Air (2009),3.72,288
5991,Chicago (2002),3.72,441
3196,Stalag 17 (1953),3.72,81
3505,No Way Out (1987),3.72,81
6796,Boyz N the Hood (1991),3.72,162
6708,Matchstick Men (2003),3.72,306
1982,Halloween (1978),3.72,243
428,"Bronx Tale, A (1993)",3.72,162
1059,William Shakespeare's Romeo + Juliet (1996),3.72,324
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),3.72,270
47997,Idiocracy (2006),3.72,162
4016,"Emperor's New Groove, The (2000)",3.72,333
2890,Three Kings (1999),3.71,405
36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),3.71,108
2117,1984 (Nineteen Eighty-Four) (1984),3.71,126
36529,Lord of War (2005),3.71,315
89470,Contagion (2011),3.71,108
3134,Grand Illusion (La grande illusion) (1937),3.71,63
50068,Letters from Iwo Jima (2006),3.71,153
3244,"Goodbye Girl, The (1977)",3.71,108
51540,Zodiac (2007),3.71,342
4378,Sexy Beast (2000),3.71,126
2949,Dr. No (1962),3.71,297
62,Mr. Holland's Opus (1995),3.71,720
4741,Together (Tillsammans) (2000),3.71,63
134170,Kung Fury (2015),3.71,63
167746,The Lego Batman Movie (2017),3.71,63
8784,Garden State (2004),3.71,432
4128,"Lost Boys, The (1987)",3.71,234
1542,Brassed Off (1996),3.71,63
1296,"Room with a View, A (1986)",3.71,153
1183,"English Patient, The (1996)",3.71,405
53894,Sicko (2007),3.71,126
6870,Mystic River (2003),3.71,468
34323,"Devil's Rejects, The (2005)",3.71,63
2730,Barry Lyndon (1975),3.71,63
96737,Dredd (2012),3.71,126
3298,Boiler Room (2000),3.71,189
117176,The Theory of Everything (2014),3.71,153
3160,Magnolia (1999),3.71,468
900,"American in Paris, An (1951)",3.71,108
4019,Finding Forrester (2000),3.71,252
45928,Who Killed the Electric Car? (2006),3.7,45
66097,Coraline (2009),3.7,315
81417,Paranormal Activity 2 (2010),3.7,45
4465,"Accused, The (1988)",3.7,45
3793,X-Men (2000),3.7,1197
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",3.7,198
64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),3.7,45
18,Four Rooms (1995),3.7,180
5013,Gosford Park (2001),3.7,243
5992,"Hours, The (2002)",3.7,135
3992,Malèna (2000),3.7,45
34542,Grizzly Man (2005),3.7,45
135133,The Hunger Games: Mockingjay - Part 2 (2015),3.7,90
3251,Agnes of God (1985),3.7,45
122922,Doctor Strange (2016),3.7,198
27660,"Animatrix, The (2003)",3.7,180
40414,Joyeux Noël (Merry Christmas) (2005),3.7,45
62250,Gomorrah (Gomorra) (2008),3.7,45
3327,Beyond the Mat (1999),3.7,45
7698,"China Syndrome, The (1979)",3.7,45
1625,"Game, The (1997)",3.7,693
4571,Bill & Ted's Excellent Adventure (1989),3.7,405
3526,Parenthood (1989),3.7,135
3548,Auntie Mame (1958),3.7,45
3360,Hoosiers (a.k.a. Best Shot) (1986),3.7,198
1784,As Good as It Gets (1997),3.7,864
2690,"Ideal Husband, An (1999)",3.7,90
41,Richard III (1995),3.7,135
390,Faster Pussycat! Kill! Kill! (1965),3.7,45
1729,Jackie Brown (1997),3.7,432
117851,Penguins of Madagascar (2014),3.7,45
3221,"Draughtsman's Contract, The (1982)",3.7,45
79702,Scott Pilgrim vs. the World (2010),3.7,396
54286,"Bourne Ultimatum, The (2007)",3.7,729
2291,Edward Scissorhands (1990),3.7,720
4022,Cast Away (2000),3.7,900
3682,Magnum Force (1973),3.7,45
2991,Live and Let Die (1973),3.7,207
65130,Revolutionary Road (2008),3.7,45
2106,Swing Kids (1993),3.7,45
8638,Before Sunset (2004),3.7,135
2551,Dead Ringers (1988),3.69,72
1125,"Return of the Pink Panther, The (1975)",3.69,216
107141,Saving Mr. Banks (2013),3.69,72
1960,"Last Emperor, The (1987)",3.69,234
3421,Animal House (1978),3.69,558
1060,Swingers (1996),3.69,324
180031,The Shape of Water (2017),3.69,72
474,In the Line of Fire (1993),3.69,630
102445,Star Trek Into Darkness (2013),3.69,243
3911,Best in Show (2000),3.69,477
6936,Elf (2003),3.69,351
62999,Madagascar: Escape 2 Africa (2008),3.69,117
2130,Atlantic City (1980),3.69,72
5218,Ice Age (2002),3.69,765
60766,Man on Wire (2008),3.69,72
417,Barcelona (1994),3.69,117
134368,Spy (2015),3.69,144
6774,Videodrome (1983),3.69,72
71282,"Food, Inc. (2008)",3.69,72
2022,"Last Temptation of Christ, The (1988)",3.69,72
6565,Seabiscuit (2003),3.69,162
1257,Better Off Dead... (1985),3.69,243
46976,Stranger than Fiction (2006),3.69,396
3204,"Boys from Brazil, The (1978)",3.69,72
3271,Of Mice and Men (1992),3.68,153
152077,10 Cloverfield Lane (2016),3.68,126
72641,"Blind Side, The  (2009)",3.68,279
3105,Awakenings (1990),3.68,198
235,Ed Wood (1994),3.68,630
56152,Enchanted (2007),3.68,153
4873,Waking Life (2001),3.68,171
8958,Ray (2004),3.68,171
4979,"Royal Tenenbaums, The (2001)",3.68,612
40278,Jarhead (2005),3.68,153
1923,There's Something About Mary (1998),3.68,945
6323,Identity (2003),3.68,198
135143,Fantastic Beasts and Where to Find Them (2016),3.68,126
61024,Pineapple Express (2008),3.68,279
79091,Despicable Me (2010),3.68,342
51662,300 (2007),3.68,720
112138,22 Jump Street (2014),3.68,171
1297,Real Genius (1985),3.68,180
32022,Gunner Palace (2004),3.67,27
5460,"Powerpuff Girls, The (2002)",3.67,27
2336,Elizabeth (1998),3.67,207
194,Smoke (1995),3.67,162
99145,"Impossible, The (Imposible, Lo) (2012)",3.67,27
3915,Girlfight (2000),3.67,54
79274,Batman: Under the Red Hood (2010),3.67,27
3155,Anna and the King (1999),3.67,81
188301,Ant-Man and the Wasp (2018),3.67,27
8491,White Heat (1949),3.67,27
3668,Romeo and Juliet (1968),3.67,135
4047,Gettysburg (1993),3.67,81
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),3.67,27
6536,Sinbad: Legend of the Seven Seas (2003),3.67,54
1332,"Believers, The (1987)",3.67,27
3235,Where the Buffalo Roam (1980),3.67,27
493,Menace II Society (1993),3.67,108
835,Foxfire (1996),3.67,27
116799,Inherent Vice (2014),3.67,54
94503,"Decoy Bride, The (2011)",3.67,27
2035,Blackbeard's Ghost (1968),3.67,27
70521,Lost in Austen (2008),3.67,27
5075,Waydowntown (2000),3.67,27
49932,Inland Empire (2006),3.67,54
3559,Limelight (1952),3.67,27
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",3.67,27
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",3.67,27
7812,Babylon 5: Thirdspace (1998),3.67,27
69757,(500) Days of Summer (2009),3.67,378
7991,Death Race 2000 (1975),3.67,27
5792,Roger Dodger (2002),3.67,54
8939,"Final Cut, The (2004)",3.67,27
1095,Glengarry Glen Ross (1992),3.67,135
3097,"Shop Around the Corner, The (1940)",3.67,27
115877,"Simpsons: The Longest Daycare, The (2012)",3.67,27
90603,Batman: Year One (2011),3.67,27
3481,High Fidelity (2000),3.67,675
33421,Dear Wendy (2005),3.67,27
8012,Kikujiro (Kikujirô no natsu) (1999),3.67,27
70183,"Ugly Truth, The (2009)",3.67,108
3361,Bull Durham (1988),3.67,315
4256,"Center of the World, The (2001)",3.67,27
4427,"Lion in Winter, The (1968)",3.67,81
52604,Fracture (2007),3.67,108
4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",3.67,27
1812,Wide Awake (1998),3.67,27
7728,"Postman Always Rings Twice, The (1946)",3.67,27
51884,"Namesake, The (2006)",3.67,27
304,Roommates (1995),3.67,27
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",3.67,27
7311,"Goodbye, Mr. Chips (1939)",3.67,27
2310,"Mighty, The (1998)",3.67,27
4795,Father Goose (1964),3.67,27
2475,52 Pick-Up (1986),3.67,27
74754,"Room, The (2003)",3.67,27
11,"American President, The (1995)",3.67,630
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",3.67,27
283,New Jersey Drive (1995),3.67,27
40959,"Ice Harvest, The (2005)",3.67,27
45028,"Prairie Home Companion, A (2006)",3.67,54
6387,Once a Thief (Zong heng si hai) (1991),3.67,27
7932,Dark Days (2000),3.67,27
7225,Pumping Iron (1977),3.67,27
5577,Igby Goes Down (2002),3.67,108
501,Naked (1993),3.67,54
1061,Sleepers (1996),3.67,261
49130,"Good Year, A (2006)",3.67,27
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",3.67,54
71211,"Informant!, The (2009)",3.67,27
2327,Tales from the Darkside: The Movie (1990),3.67,27
179401,Jumanji: Welcome to the Jungle (2017),3.67,54
96020,Sidewalls (Medianeras) (2011),3.67,27
7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),3.67,27
26375,Silver Streak (1976),3.67,27
1024,"Three Caballeros, The (1945)",3.67,54
4644,Bread and Tulips (Pane e tulipani) (2000),3.67,27
893,Mother Night (1996),3.67,27
8044,I Am a Fugitive from a Chain Gang (1932),3.67,27
8033,How to Steal a Million (1966),3.67,27
3032,"Omega Man, The (1971)",3.67,54
8928,"Fearless Vampire Killers, The (1967)",3.67,27
869,Kansas City (1996),3.67,27
5034,"Truly, Madly, Deeply (1991)",3.67,27
